instance,V1_init,V2_init,V3_init,T1_init,T2_init,T3_init,xA1_init,xA2_init,xA3_init,xB1_init,xB2_init,xB3_init,F1_init,F2_init,F3_init,Ff1_init,Ff2_init,FR_init,Q1_init,Q2_init,Q3_init,V1_sp,V2_sp,V3_sp,T1_sp,T2_sp,T3_sp,xA1_sp,xA2_sp,xA3_sp,xB1_sp,xB2_sp,xB3_sp,F1_sp,F2_sp,F3_sp,Ff1_sp,Ff2_sp,FR_sp,Q1_sp,Q2_sp,Q3_sp
88,1.5,1.1,0.81,460.12718,441.811793,450.0472586,0.159991367,0.254640179,0.112096328,0.669499604,0.605960719,0.68993026,11.70590125,17.78457131,9.425136859,3.510377287,6.078670051,8.195523968,720105.852,543843.7124,615153.1004,0.97,0.78,2.3,405.0464928,402.0989479,408.4440903,0.765110655,0.739905508,0.630713462,0.231972498,0.256568719,0.363834412,14.89616587,20.5215531,12.07074741,6.611062257,5.625387229,8.28510361,709009.9558,518083.949,546884.6778
89,0.97,0.78,2.3,405.0464928,402.0989479,408.4440903,0.765110655,0.739905508,0.630713462,0.231972498,0.256568719,0.363834412,14.89616587,20.5215531,12.07074741,6.611062257,5.625387229,8.28510361,709009.9558,518083.949,546884.6778,0.83,2.0,0.65,429.618428,431.8491004,436.0122263,0.462039683,0.341968236,0.140054203,0.511332135,0.614683593,0.784694823,23.74509438,28.69037297,10.57971739,5.989549688,4.945278591,17.75554469,726280.1157,592050.7926,501654.8848
90,0.83,2.0,0.65,429.618428,431.8491004,436.0122263,0.462039683,0.341968236,0.140054203,0.511332135,0.614683593,0.784694823,23.74509438,28.69037297,10.57971739,5.989549688,4.945278591,17.75554469,726280.1157,592050.7926,501654.8848,1.1,1.9,0.6,410.9854367,416.2676319,422.5401214,0.664344454,0.506280799,0.330271348,0.328321377,0.477213583,0.64401903,18.20925056,22.70643674,12.32982935,8.036106055,4.497186184,10.17314451,703980.6726,583155.5323,598188.656
91,1.1,1.9,0.6,410.9854367,416.2676319,422.5401214,0.664344454,0.506280799,0.330271348,0.328321377,0.477213583,0.64401903,18.20925056,22.70643674,12.32982935,8.036106055,4.497186184,10.17314451,703980.6726,583155.5323,598188.656,1.1,0.56,2.4,393.3610063,387.7492757,392.5023778,0.863703976,0.877116559,0.813080396,0.135486969,0.122162607,0.185728385,20.10837092,29.62439302,16.36737506,7.111294488,9.516022096,12.99707643,703892.1028,519498.7218,591392.5803
92,1.1,0.56,2.4,393.3610063,387.7492757,392.5023778,0.863703976,0.877116559,0.813080396,0.135486969,0.122162607,0.185728385,20.10837092,29.62439302,16.36737506,7.111294488,9.516022096,12.99707643,703892.1028,519498.7218,591392.5803,0.77,2.2,1.1,419.2291155,421.8036629,426.0159117,0.603793137,0.456893353,0.233371369,0.384963948,0.520805172,0.72689767,23.53149384,29.0244947,11.78820686,6.633172426,5.493000861,16.89832141,719232.7019,548247.9073,513485.6878
94,1.9,1.2,2.1,441.6769683,416.6037561,422.5556143,0.269586616,0.463155141,0.309631404,0.643886678,0.482306364,0.612358712,11.89931589,21.74144468,13.27458378,3.598471869,9.842128792,8.300844018,698909.7675,594540.5603,543514.0686,2.2,2.4,2.3,439.1456661,420.7447336,427.6235723,0.233893111,0.327528332,0.199127057,0.663551668,0.592142581,0.694310698,11.38128866,20.19136805,13.22248212,4.54904755,8.810079391,6.832241109,703682.778,499220.4765,583325.1349
95,2.2,2.4,2.3,439.1456661,420.7447336,427.6235723,0.233893111,0.327528332,0.199127057,0.663551668,0.592142581,0.694310698,11.38128866,20.19136805,13.22248212,4.54904755,8.810079391,6.832241109,703682.778,499220.4765,583325.1349,2.3,1.8,2.1,414.5622075,413.3147407,417.5680456,0.536538301,0.494153097,0.297678496,0.448009611,0.486832679,0.671079673,23.44074058,29.88272524,14.69650742,8.552291737,6.44198466,14.88844885,722601.9279,591987.6755,533809.4407
99,2.2,0.83,2.2,435.251412,425.8884141,430.245291,0.324495559,0.393545528,0.183650652,0.620878799,0.557839199,0.733610628,21.26484353,27.64258828,11.46554074,5.404992998,6.377744755,15.85985053,721514.7988,515532.166,505814.3554,2.4,0.67,2.0,430.2899796,425.6798861,430.3472926,0.364076986,0.402144061,0.193455845,0.592268681,0.55642229,0.736348809,22.27715696,26.98334048,11.46464718,7.062751756,4.706183527,15.2144052,736672.3577,527215.6687,528955.0508
100,2.4,0.67,2.0,430.2899796,425.6798861,430.3472926,0.364076986,0.402144061,0.193455845,0.592268681,0.55642229,0.736348809,22.27715696,26.98334048,11.46464718,7.062751756,4.706183527,15.2144052,736672.3577,527215.6687,528955.0508,0.7,1.7,1.6,425.2061136,428.8405109,434.8932687,0.557906878,0.400382942,0.20654761,0.426021492,0.567501741,0.741541019,17.29725249,21.94297714,10.35735403,5.938798459,4.645724652,11.35845403,694963.7345,619037.9153,557825.391
101,0.7,1.7,1.6,425.2061136,428.8405109,434.8932687,0.557906878,0.400382942,0.20654761,0.426021492,0.567501741,0.741541019,17.29725249,21.94297714,10.35735403,5.938798459,4.645724652,11.35845403,694963.7345,619037.9153,557825.391,1.7,2.2,2.1,422.4628878,427.2795221,432.6411994,0.428415398,0.304339187,0.142096802,0.539624597,0.643664973,0.77929651,18.96285342,22.98342098,11.42282782,7.628938558,4.020567562,11.33391486,685561.1934,557815.5756,517556.7152
102,1.7,2.2,2.1,422.4628878,427.2795221,432.6411994,0.428415398,0.304339187,0.142096802,0.539624597,0.643664973,0.77929651,18.96285342,22.98342098,11.42282782,7.628938558,4.020567562,11.33391486,685561.1934,557815.5756,517556.7152,1.4,2.1,1.7,393.8916517,394.0436994,399.8347492,0.79908359,0.720702997,0.63694185,0.198954609,0.275636494,0.358007221,16.95031714,24.90912572,16.92631519,9.124032309,7.958808581,7.826284832,695626.3702,573061.6157,605849.2065
104,0.79,0.52,0.94,443.9327981,436.4869153,441.5135679,0.425050839,0.442284233,0.19799011,0.544371139,0.526618232,0.742103176,20.20904239,25.10167563,8.247636534,3.685474642,4.892633246,16.52356774,682136.174,527988.0754,529945.1215,0.74,2.1,0.7,393.957566,391.7774832,395.4228334,0.87999807,0.805226044,0.698564109,0.119380397,0.19322392,0.298779281,22.83986741,32.72252906,17.02282259,7.447998324,9.882661646,15.39186909,739010.451,531978.2869,500997.3223
105,0.74,2.1,0.7,393.957566,391.7774832,395.4228334,0.87999807,0.805226044,0.698564109,0.119380397,0.19322392,0.298779281,22.83986741,32.72252906,17.02282259,7.447998324,9.882661646,15.39186909,739010.451,531978.2869,500997.3223,1.3,1.1,1.8,393.0197988,394.1432222,399.0546711,0.839077171,0.796124008,0.707503196,0.159758861,0.202116495,0.289764886,20.23412798,26.08951327,15.40805006,9.762105224,5.855385295,10.47202275,709664.5041,607583.2441,538176.7021
106,1.3,1.1,1.8,393.0197988,394.1432222,399.0546711,0.839077171,0.796124008,0.707503196,0.159758861,0.202116495,0.289764886,20.23412798,26.08951327,15.40805006,9.762105224,5.855385295,10.47202275,709664.5041,607583.2441,538176.7021,2.4,2.1,1.5,430.4280121,419.3539972,424.5363183,0.33536981,0.384214409,0.210606082,0.612850993,0.568174937,0.717558218,18.16555153,27.33040004,14.58589171,5.670935526,9.164848505,12.494616,724197.447,607797.8093,594885.6276
107,2.4,2.1,1.5,430.4280121,419.3539972,424.5363183,0.33536981,0.384214409,0.210606082,0.612850993,0.568174937,0.717558218,18.16555153,27.33040004,14.58589171,5.670935526,9.164848505,12.494616,724197.447,607797.8093,594885.6276,1.5,1.9,2.2,398.6470554,398.6516046,404.4860501,0.753340237,0.67537103,0.560985754,0.243499091,0.319287801,0.431188891,17.73946049,24.54389781,15.33092623,8.70713541,6.804437317,9.032325081,686474.8893,514705.6224,601430.7202
108,1.5,1.9,2.2,398.6470554,398.6516046,404.4860501,0.753340237,0.67537103,0.560985754,0.243499091,0.319287801,0.431188891,17.73946049,24.54389781,15.33092623,8.70713541,6.804437317,9.032325081,686474.8893,514705.6224,601430.7202,0.73,1.1,1.8,397.0951268,392.4999408,396.6030336,0.876365286,0.847863922,0.754628466,0.122993795,0.151191145,0.243676802,21.14825614,30.73341055,15.20333393,5.922690831,9.585154403,15.22556531,692017.6561,588410.083,529628.5447
109,0.73,1.1,1.8,397.0951268,392.4999408,396.6030336,0.876365286,0.847863922,0.754628466,0.122993795,0.151191145,0.243676802,21.14825614,30.73341055,15.20333393,5.922690831,9.585154403,15.22556531,692017.6561,588410.083,529628.5447,2.3,0.65,1.4,430.4620162,419.7821183,424.8308999,0.386771724,0.476732733,0.266173623,0.573453886,0.490124576,0.677635505,20.78410366,27.89972594,12.731809,5.913596864,7.115622275,14.8705068,731775.2851,551807.1814,591619.7514
110,2.3,0.65,1.4,430.4620162,419.7821183,424.8308999,0.386771724,0.476732733,0.266173623,0.573453886,0.490124576,0.677635505,20.78410366,27.89972594,12.731809,5.913596864,7.115622275,14.8705068,731775.2851,551807.1814,591619.7514,1.5,0.68,2.1,443.8693537,441.5003191,447.0778968,0.294518397,0.298585014,0.113596877,0.639619788,0.632719496,0.770909832,20.92913143,24.55393842,9.055850417,5.73492751,3.624806985,15.19420392,727985.8986,574656.2772,575215.9966
111,1.5,0.68,2.1,443.8693537,441.5003191,447.0778968,0.294518397,0.298585014,0.113596877,0.639619788,0.632719496,0.770909832,20.92913143,24.55393842,9.055850417,5.73492751,3.624806985,15.19420392,727985.8986,574656.2772,575215.9966,2.0,0.68,2.3,405.64097,398.4392026,402.6213973,0.69181158,0.738134655,0.597020154,0.302771682,0.257360418,0.395186783,22.12143939,31.35726164,15.8345013,6.903046895,9.235822253,15.21839249,681520.8539,619354.672,550763.4973
113,1.8,0.75,1.2,454.8306864,438.7745677,446.456234,0.18149453,0.300616339,0.139286699,0.669949241,0.581700932,0.688012495,12.88132528,18.66041622,9.652833735,4.050362056,5.779090943,8.830963225,680031.4205,590336.4191,602081.0805,0.86,0.74,2.4,400.5372383,404.18991,409.0682082,0.845847072,0.78722399,0.651924827,0.153075891,0.210874386,0.344537981,22.65256982,25.83519393,11.96637235,9.055685915,3.182624112,13.5968839,719418.1666,609743.098,529328.1726
114,0.86,0.74,2.4,400.5372383,404.18991,409.0682082,0.845847072,0.78722399,0.651924827,0.153075891,0.210874386,0.344537981,22.65256982,25.83519393,11.96637235,9.055685915,3.182624112,13.5968839,719418.1666,609743.098,529328.1726,2.1,0.59,0.95,412.4577018,403.9185136,409.4577511,0.580434255,0.657402505,0.523869391,0.406781602,0.332543826,0.460782518,17.09189349,24.78987058,14.58617273,7.088268151,7.697977082,10.00362534,730326.5652,608790.8425,576731.7779
116,1.9,2.4,1.2,438.699149,424.5120128,428.9399884,0.2747473,0.329079001,0.157415719,0.653903944,0.605074369,0.742186794,17.13029568,26.7777984,13.29372921,3.910620003,9.64750272,13.21967568,723059.086,596353.8507,498007.4049,2.5,0.53,2.2,435.3815697,423.6524886,431.3934355,0.272963353,0.402902072,0.25543621,0.642209191,0.531292051,0.652941817,12.57349581,17.74810248,11.05325197,6.009916885,5.174606668,6.56357893,715110.3133,520021.9314,577022.3754
118,2.4,0.62,0.98,401.6332322,397.81481,401.8705911,0.703708108,0.732606317,0.596737157,0.291433193,0.263034391,0.395923222,23.56761292,30.72118925,16.08332202,9.216762693,7.153576331,14.35085023,727645.4881,575235.9889,523311.7082,0.54,0.85,2.2,420.5264169,419.8142016,426.0477629,0.714014206,0.626048278,0.433237771,0.281161797,0.365628168,0.55201801,16.08553052,20.82321642,9.717487528,5.197561015,4.737685903,10.8879695,683029.4323,607853.6597,545186.7229
119,0.54,0.85,2.2,420.5264169,419.8142016,426.0477629,0.714014206,0.626048278,0.433237771,0.281161797,0.365628168,0.55201801,16.08553052,20.82321642,9.717487528,5.197561015,4.737685903,10.8879695,683029.4323,607853.6597,545186.7229,1.4,1.2,1.8,422.1568937,411.9786199,418.1781372,0.516969158,0.54532081,0.395385966,0.463791052,0.436685649,0.578053948,13.65957075,21.07444728,12.63412783,5.384747761,7.41487653,8.274822987,735833.355,540567.4165,548732.3029
120,1.4,1.2,1.8,422.1568937,411.9786199,418.1781372,0.516969158,0.54532081,0.395385966,0.463791052,0.436685649,0.578053948,13.65957075,21.07444728,12.63412783,5.384747761,7.41487653,8.274822987,735833.355,540567.4165,548732.3029,1.7,1.6,2.3,431.0031775,426.3366795,432.1746754,0.383767038,0.365191424,0.181748912,0.577035404,0.590378981,0.748423581,18.7127994,25.02778607,12.10612003,6.044499359,6.314986669,12.66830004,722253.3002,613378.2497,613677.1176
122,1.7,1.2,1.1,401.9603011,400.7341977,405.2393978,0.745620074,0.714770417,0.569820127,0.251062345,0.281105332,0.423195272,22.9721397,29.59182276,15.29044349,8.951179621,6.619683069,14.02096007,733761.2964,595585.9742,559931.024,1.0,0.77,2.0,430.1824658,430.6085264,435.9652997,0.511269103,0.458070354,0.22736172,0.47010919,0.518246402,0.729382195,20.80612619,24.34508425,9.360158557,6.115022562,3.538958068,14.69110362,702134.7117,556832.6303,547732.562
123,1.0,0.77,2.0,430.1824658,430.6085264,435.9652997,0.511269103,0.458070354,0.22736172,0.47010919,0.518246402,0.729382195,20.80612619,24.34508425,9.360158557,6.115022562,3.538958068,14.69110362,702134.7117,556832.6303,547732.562,0.5,2.4,0.73,411.4778765,407.5923257,412.0122335,0.771692829,0.652114193,0.455272687,0.225494044,0.34125153,0.532485337,22.28991464,32.16118766,14.24715553,4.727138046,9.871273012,17.5627766,706346.3267,596227.4826,597027.5098
126,1.3,1.3,1.4,442.0009514,426.6503528,431.9405301,0.332920789,0.398419786,0.195667047,0.61505024,0.555114468,0.727404382,17.08487259,25.43114334,11.31372984,3.244271118,8.346270749,13.84060147,709918.6509,556071.0251,565048.969,2.0,2.0,0.76,421.2212642,415.2951553,420.7996152,0.464183532,0.451780715,0.27505886,0.511189713,0.520999016,0.683228241,18.36420056,26.39402523,14.32065773,6.527565766,8.029824663,11.8366348,682662.8898,611087.2371,610195.4485
127,2.0,2.0,0.76,421.2212642,415.2951553,420.7996152,0.464183532,0.451780715,0.27505886,0.511189713,0.520999016,0.683228241,18.36420056,26.39402523,14.32065773,6.527565766,8.029824663,11.8366348,682662.8898,611087.2371,610195.4485,1.3,1.9,1.9,434.454196,434.0791866,440.9061614,0.350168081,0.267773335,0.119195057,0.59911955,0.66061177,0.775169219,15.8073778,20.69107888,10.42088613,5.738561381,4.883701082,10.06881642,720237.2223,563560.9051,593291.2813
129,0.93,0.95,0.68,446.5389013,441.9431828,447.3275203,0.326046799,0.310477763,0.11640632,0.620238048,0.628790951,0.778105938,20.61962638,25.40250723,8.721524323,4.265721567,4.782880852,16.35390481,698889.6581,575369.8144,574457.8421,1.9,2.3,0.69,412.502859,420.3332158,426.2360499,0.542813002,0.384230811,0.216897898,0.440872046,0.58397683,0.735755968,19.82000458,23.46334346,12.88763838,9.451666273,3.643338875,10.36833831,682693.4863,604580.5523,581700.6082
130,1.9,2.3,0.69,412.502859,420.3332158,426.2360499,0.542813002,0.384230811,0.216897898,0.440872046,0.58397683,0.735755968,19.82000458,23.46334346,12.88763838,9.451666273,3.643338875,10.36833831,682693.4863,604580.5523,581700.6082,2.1,1.0,2.0,425.406558,419.1843941,425.045405,0.41892331,0.455906672,0.282834734,0.547476856,0.512659623,0.669533208,16.52900327,22.56343762,12.50330183,6.666125052,6.034434345,9.862878222,720059.4626,613518.1556,555434.0586
131,2.1,1.0,2.0,425.406558,419.1843941,425.045405,0.41892331,0.455906672,0.282834734,0.547476856,0.512659623,0.669533208,16.52900327,22.56343762,12.50330183,6.666125052,6.034434345,9.862878222,720059.4626,613518.1556,555434.0586,2.0,1.9,1.7,403.80724,403.8833477,409.5884296,0.662990797,0.594596547,0.450279747,0.330269197,0.395696985,0.535162317,19.18344295,25.43134285,15.10937147,9.063863159,6.247899902,10.11957979,682767.7053,514691.8076,609357.4749
135,1.2,1.3,1.9,436.2801291,419.8033958,426.4410824,0.38720351,0.458588942,0.295769372,0.571098737,0.506552257,0.652893934,12.05005008,20.23043116,11.77811911,3.763469647,8.180381074,8.286580437,683694.6423,614725.8157,563986.5689,2.1,1.1,1.5,414.7641576,405.607381,410.0797143,0.565001261,0.615641513,0.449098016,0.421407297,0.372614942,0.531862365,19.54925504,28.51323141,15.19826618,6.495367553,8.963976375,13.05388748,733140.9865,574567.6482,535577.0438
136,2.1,1.1,1.5,414.7641576,405.607381,410.0797143,0.565001261,0.615641513,0.449098016,0.421407297,0.372614942,0.531862365,19.54925504,28.51323141,15.19826618,6.495367553,8.963976375,13.05388748,733140.9865,574567.6482,535577.0438,1.6,1.6,0.92,398.0117351,400.2482394,405.9993678,0.75014446,0.670066507,0.561843138,0.24657296,0.324410724,0.430257742,17.38985655,22.82947592,14.70980913,9.429398913,5.439619371,7.960457639,715778.4984,556415.3934,551439.9003
137,1.6,1.6,0.92,398.0117351,400.2482394,405.9993678,0.75014446,0.670066507,0.561843138,0.24657296,0.324410724,0.430257742,17.38985655,22.82947592,14.70980913,9.429398913,5.439619371,7.960457639,715778.4984,556415.3934,551439.9003,1.2,1.3,1.3,391.6940871,386.8629337,392.8528824,0.826433918,0.816569876,0.768541706,0.17216028,0.181875293,0.229409996,14.32176788,23.78135315,17.25031979,7.918793996,9.459585273,6.402973883,693784.9706,495021.8126,598286.1576
138,1.2,1.3,1.3,391.6940871,386.8629337,392.8528824,0.826433918,0.816569876,0.768541706,0.17216028,0.181875293,0.229409996,14.32176788,23.78135315,17.25031979,7.918793996,9.459585273,6.402973883,693784.9706,495021.8126,598286.1576,0.78,0.65,2.2,407.3032093,404.997447,410.6402281,0.804969002,0.773801501,0.63028689,0.193188189,0.223775332,0.365191414,19.4061342,24.61631941,11.29952957,6.350457886,5.210185208,13.05567631,691988.3688,513228.5835,583401.8888
139,0.78,0.65,2.2,407.3032093,404.997447,410.6402281,0.804969002,0.773801501,0.63028689,0.193188189,0.223775332,0.365191414,19.4061342,24.61631941,11.29952957,6.350457886,5.210185208,13.05567631,691988.3688,513228.5835,583401.8888,2.5,1.1,2.1,427.1616702,421.4442173,427.9141218,0.340135924,0.378093981,0.230557663,0.60605913,0.571593863,0.699065585,14.20156381,19.30123301,11.81403192,6.86117058,5.099669204,7.34039323,725037.6255,513208.4735,524502.5937
140,2.5,1.1,2.1,427.1616702,421.4442173,427.9141218,0.340135924,0.378093981,0.230557663,0.60605913,0.571593863,0.699065585,14.20156381,19.30123301,11.81403192,6.86117058,5.099669204,7.34039323,725037.6255,513208.4735,524502.5937,0.82,2.1,2.5,407.6462326,410.2542,415.585412,0.747715743,0.603351011,0.415516892,0.248650222,0.387638913,0.569076027,21.24455561,27.21234109,13.29210238,7.597262757,5.967785476,13.64729285,685844.8222,572390.494,609300.2896
141,0.82,2.1,2.5,407.6462326,410.2542,415.585412,0.747715743,0.603351011,0.415516892,0.248650222,0.387638913,0.569076027,21.24455561,27.21234109,13.29210238,7.597262757,5.967785476,13.64729285,685844.8222,572390.494,609300.2896,1.7,2.0,2.3,398.0213158,399.6701425,405.1510525,0.739462128,0.65002232,0.537431766,0.256924401,0.343608305,0.453485019,17.88263082,24.11845309,15.55066581,9.482839361,6.235822276,8.399791455,713208.2577,535928.4044,555194.6343
142,1.7,2.0,2.3,398.0213158,399.6701425,405.1510525,0.739462128,0.65002232,0.537431766,0.256924401,0.343608305,0.453485019,17.88263082,24.11845309,15.55066581,9.482839361,6.235822276,8.399791455,713208.2577,535928.4044,555194.6343,1.4,1.4,1.5,413.0523189,416.740858,421.9895756,0.629199581,0.52859464,0.332737756,0.362013161,0.457030414,0.643329558,20.64778518,24.69954484,12.12404612,8.318864868,4.051759662,12.32892031,700813.4625,599390.4704,544494.5644
143,1.4,1.4,1.5,413.0523189,416.740858,421.9895756,0.629199581,0.52859464,0.332737756,0.362013161,0.457030414,0.643329558,20.64778518,24.69954484,12.12404612,8.318864868,4.051759662,12.32892031,700813.4625,599390.4704,544494.5644,1.4,1.0,0.83,415.8482828,406.7706474,410.6902159,0.649323059,0.673594774,0.483633246,0.343260238,0.319412877,0.503411042,22.05355963,31.49994919,14.0151603,4.911609744,9.446389557,17.14194989,722556.0612,612889.7756,518558.0147
144,1.4,1.0,0.83,415.8482828,406.7706474,410.6902159,0.649323059,0.673594774,0.483633246,0.343260238,0.319412877,0.503411042,22.05355963,31.49994919,14.0151603,4.911609744,9.446389557,17.14194989,722556.0612,612889.7756,518558.0147,0.59,1.8,0.75,401.3679255,395.7783438,400.8311991,0.843308255,0.768970017,0.669981828,0.155538088,0.228587995,0.32623104,15.74298139,25.7085886,15.14056122,5.382170239,9.965607209,10.36081115,718109.5748,575569.085,545587.4705
146,2.2,1.1,2.1,415.8637169,405.8253505,410.2016605,0.537891884,0.602625379,0.439624498,0.445838039,0.383863814,0.53892893,18.73727793,27.88629991,15.27165761,6.369981557,9.149021979,12.36729638,727323.2417,585884.3927,512582.2591,1.0,1.5,2.1,399.5036626,397.9194226,403.9387745,0.803499493,0.739825971,0.639867907,0.194609424,0.256962146,0.355331287,16.467916,24.05068172,14.78873502,7.387576098,7.582765719,9.080339902,690779.7383,611943.2944,608031.5668
