instance,label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210
1213,6,0.004740424,0.003054972,0.99435884,0.0000218,0.0000518,0.99653095,0.6211568,0.5654343,0.9953799,0.58219063,0.0000369,0.015822103,0.005196078,0.004179743,0.99421126,0.0000216,0.9907794,0.42552942,0.59939724,0.000135538,0.003336703,0.000092,0.015057791,0.0000328,0.0000469,0.015398272,0.0000877,0.0000476,0.014592161,0.6154115,0.99596715,0.98027873,0.00491597,0.0000741,0.5287912,0.0000549,0.0000478,0.019116327,0.000015,0.0000415,0.0000478,0.44376096,0.000161576,0.0000254,0.46783668,0.0000309,0.000029,0.44456905,0.004385867,0.025420379,0.9999497,0.0000579,0.000104693,0.005120269,0.0000196,0.0000545,0.4739408,0.00411161,0.003049915,0.9929095,0.607806,0.6022679,0.9926565,0.575054,0.000058,0.005709642,0.0000231,0.000127032,0.99314994,0.0000426,0.9832296,0.44360033,0.5358029,0.004549976,0.52166474,0.0000384,0.49339104,0.0000731,0.0000647,0.45297647,0.0000151,0.014800251,0.006923738,0.000109746,0.0000265,0.4575421,0.0000171,0.5430384,0.40734985,0.58332324,0.00011874,0.000069,0.4913607,0.0000546,0.0000282,0.42884898,0.0000404,0.015126828,0.4975303,0.0000278,0.0000264,0.007175425,0.6109788,0.003044538,0.99994457,0.5904354,0.58983505,0.99996793,0.55896986,0.004152245,0.008383077,0.0000495,0.0000322,0.9999392,0.004738278,0.9939844,0.5076521,0.58659595,0.0000244,0.5988716,0.5452834,0.99994934,0.004919438,0.017403465,0.004790986,0.000114985,0.5272511,0.45452914,0.57412666,0.000142316,0.9946726,0.000132786,0.60674953,0.5680318,0.36313424,0.0000713,0.016852789,0.4754595,0.565102,0.003121986,0.5456631,0.0000374,0.56455934,0.5015225,0.5486496,0.004518458,0.007075413,0.0000344,0.000227567,0.9999219,0.003548771,0.99435693,0.48659816,0.5675576,0.000053,0.004230346,0.01931453,0.005346237,0.0000368,0.5901923,0.44945127,0.56605613,0.000116532,0.99465454,0.0000139,0.6217703,0.50368685,0.40102488,0.004720217,0.6260028,0.010878993,0.0000463,0.0000161,0.46928394,0.9825378,0.004554129,0.007071264,0.4877717,0.000300797,0.004786373,0.018547857,0.0000315,0.03148331,0.0000264,0.50051206,0.0000255,0.0000294,0.005920261,0.017693749,0.0000478,0.0000671,0.006849423,0.0000539,0.000181525,0.4540205,0.004362939,0.99241513,0.4546992,0.0000761,0.0000531,0.004459647,0.0000285,0.4444662,0.0000487,0.54202926,0.0000721,0.006287864,0.003476495,0.5604172,0.004568219
1215,5,0.001870391,0.001499374,0.90853643,0.00000157,0.00000134,0.99732155,0.00090135,0.001116201,0.99776196,0.000681185,0.00000402,0.15769193,0.002558123,0.001798679,0.9978828,0.0000014,0.79911506,0.99458057,0.000519892,0.0000055,0.002214841,0.00000194,0.75538653,0.00000818,0.00000372,0.9315401,0.00000249,0.00000269,0.9465595,0.000868699,0.9175356,0.11502408,0.00265779,0.00000131,0.821566,0.00000493,0.00000369,0.7748636,0.00000319,0.00000104,0.00000229,0.99130124,0.000000933,0.0000138,0.9918778,0.0000033,0.00000143,0.9930352,0.001542631,0.7405549,0.9999976,0.00000369,0.00000279,0.07875483,0.00000552,0.00000345,0.9937086,0.00224542,0.002595949,0.91113317,0.00081732,0.000889983,0.92698276,0.000739972,0.00000276,0.0839012,0.0000111,0.00000152,0.92188615,0.00000918,0.5358554,0.9990477,0.001713343,0.002704927,0.001177498,0.000000682,0.992897,0.0000017,0.00000292,0.9921802,0.00000276,0.6377284,0.09524751,0.000000519,0.00000476,0.9945128,0.00000267,0.001027102,0.9990928,0.001039103,0.00000436,0.00000016,0.99043286,0.00000972,0.00000377,0.9963737,0.000000992,0.6987949,0.986728,0.000000308,0.00000338,0.09766548,0.001739135,0.001917718,0.9999987,0.001060573,0.001015825,0.9999987,0.000875601,0.002614722,0.10109659,0.00000289,0.0000053,0.9999982,0.000710812,0.8969126,0.9936579,0.00069078,0.00000218,0.000511155,0.000901,0.99999726,0.001954587,0.8692494,0.06938464,0.00000409,0.001418034,0.99904245,0.001868778,0.000000838,0.92518896,0.00000234,0.001119057,0.001103616,0.9993567,0.000000824,0.9096834,0.9930454,0.000870372,0.001721216,0.115040146,0.00000863,0.001307033,0.99011725,0.00107331,0.001490963,0.099461004,0.00000248,0.00000287,0.999997,0.001808639,0.89227086,0.99291784,0.000630651,0.000000903,0.001889263,0.9017734,0.08171784,0.000002,0.001048694,0.99867094,0.001689904,0.00000374,0.905546,0.00000202,0.001092005,0.6195373,0.9929501,0.002184874,0.001234162,0.23644033,0.00000214,0.00000424,0.99167985,0.05511819,0.002232219,0.09415159,0.617455,0.00000292,0.08102971,0.7340331,0.00000712,0.71508014,0.00000093,0.06841593,0.00000257,0.00000455,0.09317957,0.64521945,0.00000188,0.00000203,0.11279984,0.00000139,0.000000699,0.9929639,0.002421978,0.90268886,0.99190897,0.00000934,0.00000111,0.00122198,0.00000189,0.9924529,0.000000859,0.7392219,0.00000281,0.099488005,0.002578078,0.001024431,0.001358847
1216,5,0.007669706,0.009939848,0.9937589,0.0000061,0.00000879,0.9956964,0.7160134,0.7356422,0.9955318,0.71081996,0.00000964,0.017627165,0.007816788,0.011216106,0.9913464,0.00000387,0.9833376,0.29257986,0.69927335,0.0000516,0.006598121,0.0000448,0.00334418,0.00000757,0.00000569,0.005336152,0.0000122,0.0000154,0.003427316,0.695629,0.9967642,0.99529296,0.005092556,0.0000158,0.6501006,0.00000729,0.0000117,0.004635356,0.00000201,0.0000166,0.0000221,0.22623892,0.0000752,0.00000406,0.29576597,0.0000064,0.00000577,0.25026637,0.007936717,0.005375726,0.99998987,0.0000116,0.0000413,0.004285189,0.00000382,0.0000148,0.22991927,0.006511197,0.003147429,0.9946255,0.708923,0.7467711,0.99303985,0.7264924,0.000008,0.005444778,0.00000375,0.0000291,0.98979807,0.00000538,0.9784393,0.2679396,0.75031954,0.004882015,0.73919046,0.0000104,0.21834245,0.0000172,0.0000189,0.22102794,0.00000378,0.001469062,0.007022989,0.0000676,0.00000522,0.22035967,0.00000911,0.7755434,0.3026314,0.7020056,0.000022,0.0000332,0.20128526,0.0000107,0.00000948,0.27224582,0.0000111,0.002166456,0.27657074,0.0000184,0.00000711,0.005556961,0.79087895,0.007914694,0.99998426,0.72767025,0.7026497,0.9999815,0.7444491,0.00457272,0.005858569,0.0000093,0.00000597,0.99996626,0.007936748,0.99620986,0.22262332,0.7233774,0.00000428,0.7388386,0.7351892,0.9999932,0.006552435,0.003630051,0.003608501,0.0000648,0.7781695,0.2532299,0.78050625,0.0000838,0.9950854,0.000104039,0.70541584,0.696021,0.31678182,0.0000542,0.002432914,0.23388784,0.7752104,0.007286932,0.7928338,0.0000102,0.7285456,0.23736612,0.7326579,0.008620673,0.004719581,0.00000798,0.0000643,0.9999839,0.007522961,0.99563485,0.26109144,0.7237427,0.0000242,0.007376093,0.003420137,0.004113217,0.0000119,0.7358854,0.28788424,0.774868,0.0000641,0.9930555,0.00000301,0.6838744,0.6534392,0.27404466,0.005326121,0.7457938,0.015276457,0.0000107,0.00000273,0.20765024,0.9964972,0.007636039,0.005729676,0.6413396,0.000186836,0.004443586,0.001607042,0.00000884,0.007117718,0.00000627,0.76324594,0.00000911,0.00000748,0.0042251,0.001465169,0.00000866,0.0000235,0.005010418,0.0000176,0.000149491,0.27472863,0.006207346,0.99565256,0.23532115,0.0000219,0.0000115,0.009517261,0.0000124,0.27022633,0.0000181,0.23048964,0.0000238,0.006226005,0.010641697,0.7723244,0.010517339
1217,5,0.000258906,0.000178063,0.9999012,7.41E-10,4.08E-09,0.9999038,0.025624609,0.02415933,0.9997857,0.031528566,5.88E-09,0.000876499,0.000100703,0.000108461,0.9997973,1.73E-09,0.9990907,0.9882004,0.028959468,9.52E-09,0.000122934,1.6E-09,0.000119781,5.63E-09,5.04E-09,0.000228605,0.000000021,2.43E-09,0.000169874,0.021585317,0.9998865,0.9996728,0.000121404,6.13E-09,0.027627282,2.83E-09,7.84E-09,0.000106762,1.2E-09,2.49E-09,1.92E-09,0.98605716,0.000000029,2.3E-09,0.9900081,5.07E-09,3.64E-09,0.9818018,0.000136762,0.001372392,1,3.96E-10,0.000000019,0.000105159,7.6E-10,4.18E-09,0.9875909,0.000143354,0.000170215,0.9999229,0.020293592,0.03526343,0.9999107,0.024834342,4.25E-09,0.000160748,7.4E-10,1.04E-08,0.99982435,2.24E-09,0.9992747,0.976255,0.014927083,0.000158187,0.022156617,1.38E-09,0.9780964,1.24E-08,5.58E-09,0.98641634,1.43E-09,0.000132743,0.000185143,1.23E-08,3.17E-09,0.9790501,3.89E-09,0.024857506,0.9781738,0.018044027,5.81E-09,8.28E-10,0.983584,2.69E-09,3.23E-09,0.98512506,9.19E-09,0.000189158,0.98833126,5.91E-10,1.65E-09,0.000147275,0.02390558,0.0000594,1,0.015782636,0.016726563,1,0.02157301,0.000185985,0.000169433,2.65E-09,2.6E-09,1,0.000211823,0.99974126,0.98608065,0.016529473,4.94E-10,0.02538365,0.02642163,1,0.000190351,0.000308459,0.000152161,1.43E-08,0.024290243,0.97396165,0.02321699,7.03E-09,0.9998696,6.64E-09,0.015114465,0.021341871,0.981585,4.52E-09,0.000352628,0.98660254,0.026472624,0.000126109,0.051170677,3.84E-09,0.020411767,0.98462534,0.02732723,0.000169195,0.000171085,2.02E-09,2.24E-08,1,0.000283894,0.9998573,0.98359364,0.027397186,1.99E-09,0.000193585,0.00021385,0.000136218,2.1E-09,0.016427739,0.9784694,0.025958696,4.13E-09,0.99980706,6.39E-10,0.022375412,0.05486445,0.98632556,0.000116969,0.02461319,0.000636604,8.27E-09,4.37E-10,0.98464286,0.99984574,0.0000808,0.000151568,0.05053266,5.27E-08,0.000155977,0.000182284,5.14E-09,0.001269479,7.47E-10,0.072222374,6.48E-10,3.77E-09,0.000208087,0.00011018,7.25E-09,5.15E-09,0.000157565,9.17E-10,3.32E-09,0.9817892,0.000212553,0.9997714,0.9796942,5.97E-09,5.1E-09,0.000107018,5.69E-09,0.98821867,3.87E-09,0.9551425,8.95E-09,0.000148631,0.000334139,0.029934539,0.00012087
1218,5,0.000146966,0.000137536,0.999801,1.88E-08,2.79E-08,0.999941,0.063311175,0.0824573,0.99987614,0.07788778,4.89E-08,0.003453921,0.000104554,0.000193353,0.999859,6.65E-09,0.99783474,0.9567233,0.08370269,0.000000153,0.000155293,0.000000101,0.000524056,2.47E-08,1.37E-08,0.000501393,0.000000247,2.57E-08,0.000276548,0.0709962,0.9996031,0.99963117,0.0000858,0.000000075,0.060230464,4.93E-08,0.000000127,0.001215283,2.19E-08,3.27E-08,4.09E-08,0.9391308,0.000000314,1.57E-08,0.9577751,7.17E-08,3.17E-08,0.94053864,0.000109529,0.001786983,0.9999999,0.000000047,0.000000206,0.000756516,0.000000017,3.37E-08,0.9383373,0.0000956,0.0000234,0.9997824,0.07348503,0.10947821,0.9997383,0.08376382,0.000000123,0.000987309,8.02E-09,0.000000144,0.99970263,2.49E-08,0.9979395,0.8971238,0.10371611,0.0000924,0.09780559,4.02E-08,0.93856114,0.000000109,0.000000084,0.9446068,4.81E-09,0.000308156,0.001665181,0.000000333,3.46E-08,0.94153744,1.93E-08,0.08850233,0.9092527,0.06982044,0.000000158,6.46E-08,0.92995983,0.000000054,4.73E-08,0.95538163,6.62E-08,0.000564327,0.949784,2.93E-08,2.47E-08,0.001277332,0.106713824,0.00011168,0.9999999,0.07053488,0.08183041,1,0.086667284,0.0000669,0.00123491,2.73E-08,2.33E-08,0.99999976,0.000195501,0.9992567,0.9499019,0.075363696,1.89E-08,0.092001885,0.08079172,1,0.000148893,0.000347625,0.000504754,0.000000277,0.09602377,0.89761424,0.08609764,0.000000303,0.999876,0.000000268,0.07636942,0.07524174,0.91915596,0.00000012,0.000297228,0.93871987,0.09887971,0.000101328,0.13732918,0.00000002,0.06432776,0.9391685,0.09070712,0.000141103,0.001000957,6.08E-08,0.000000285,0.9999999,0.00015003,0.99910694,0.9520681,0.091180615,0.00000008,0.000116339,0.000468598,0.00055868,0.000000021,0.08291906,0.9250463,0.08287119,0.000000238,0.99978703,5.54E-09,0.06506697,0.05081134,0.95427656,0.00006,0.10299262,0.002597766,0.000000125,1.42E-08,0.93073267,0.99966776,0.000133774,0.001150059,0.038445614,0.00000113,0.000531552,0.000434063,2.63E-08,0.001595649,2.21E-08,0.138068,2.34E-08,8.18E-08,0.000966522,0.000448993,8.33E-08,5.94E-08,0.000918351,8.86E-08,0.00000057,0.94974494,0.0000755,0.999131,0.93601483,8.28E-08,0.000000135,0.000149186,0.000000069,0.9507689,0.000000111,0.90922225,0.000000137,0.000845111,0.000233947,0.092501044,0.000247441
1219,1,0.000211025,0.000130771,0.9794257,0.000011,0.0000112,0.99980444,0.015293151,0.01283871,0.99980336,0.016004737,0.0000159,0.041955385,0.000119821,0.000240149,0.99983406,0.0000105,0.9602168,0.9651378,0.011726097,0.0000374,0.000254841,0.0000219,0.7165826,0.0000115,0.0000153,0.8038415,0.0000455,0.0000167,0.8104353,0.012472051,0.9503841,0.2337429,0.000223194,0.0000206,0.80959916,0.0000165,0.0000314,0.71845895,0.0000188,0.0000106,0.0000261,0.9612138,0.0000141,0.0000395,0.96636224,0.0000204,0.0000118,0.9685006,0.000142737,0.6265956,0.999982,0.0000215,0.0000167,0.059955258,0.0000219,0.0000102,0.9756718,0.000133447,0.000232364,0.98001695,0.016275933,0.013079639,0.9825707,0.012698683,0.0000344,0.055673253,0.0000173,0.0000276,0.98316354,0.0000194,0.91526353,0.98749954,0.010129035,0.000196437,0.011798645,0.0000159,0.9665368,0.0000183,0.0000223,0.9621819,0.00000276,0.70711195,0.0625467,0.00000825,0.0000144,0.9721653,0.00000923,0.011410478,0.98782027,0.012463586,0.0000404,0.0000138,0.97022074,0.00002,0.0000244,0.96596056,0.00000963,0.6964997,0.97048855,0.0000137,0.0000147,0.059669748,0.007205022,0.000166178,0.9999883,0.010295009,0.013077694,0.99998486,0.012829769,0.000204153,0.06897834,0.0000143,0.0000123,0.9999814,0.000189299,0.9312279,0.9677853,0.01274484,0.0000309,0.008783243,0.011060717,0.99998236,0.000168373,0.773964,0.06409708,0.000032,0.011619553,0.98688406,0.011990025,0.000027,0.9831677,0.0000325,0.016145516,0.012201998,0.98565465,0.00000859,0.7717731,0.9699284,0.009062177,0.000122416,0.050485566,0.0000206,0.01246429,0.9729322,0.013105012,0.000118494,0.07083277,0.0000169,0.0000447,0.9999727,0.00020491,0.93612266,0.97023934,0.014366831,0.0000205,0.00015309,0.7722192,0.06487707,0.0000129,0.015062948,0.9862071,0.011399693,0.0000534,0.9844965,0.0000123,0.014119712,0.76419353,0.9700445,0.000190363,0.00873191,0.045920666,0.0000208,0.0000192,0.9757711,0.15615544,0.000108205,0.064991616,0.7689739,0.0000236,0.060659107,0.7192009,0.00000679,0.6123676,0.00000852,0.072622225,0.000014,0.0000281,0.0760537,0.704961,0.00003,0.0000166,0.06360021,0.0000241,0.0000277,0.96726674,0.00010829,0.93824065,0.9712063,0.000031,0.0000271,0.000143248,0.00000713,0.9659516,0.000017,0.8864375,0.0000433,0.05101942,0.00016252,0.012604055,0.000197734
1221,5,0.07105928,0.049993057,0.9720125,0.000000865,0.000004,0.94739664,0.0513273,0.049944695,0.94360715,0.035693828,0.00000258,0.43316483,0.044822827,0.08912006,0.94054365,0.00000144,0.5482411,0.86098635,0.04229049,0.00000324,0.04837838,0.00000266,0.14072794,0.00000445,0.0000028,0.20900925,0.00000203,0.00000423,0.20504473,0.032131195,0.8698048,0.99174374,0.059933767,0.00000113,0.45385832,0.000000861,0.00000183,0.16137137,0.00000057,0.000000916,0.00000122,0.8914703,0.00000348,0.00000194,0.8214122,0.00000215,0.000000856,0.86393934,0.041642394,0.10150235,0.9999981,0.00000145,0.00000282,0.11944564,0.00000152,0.00000508,0.88079447,0.049518727,0.05674591,0.9709725,0.041998174,0.045877367,0.968597,0.042924423,0.00000152,0.18347533,0.00000138,0.00000493,0.95658594,0.0000014,0.68702835,0.9629743,0.12257806,0.061640743,0.13002416,0.000000681,0.84182894,0.00000109,0.00000475,0.86383516,0.0000013,0.004069535,0.1964741,0.00000663,0.00000146,0.86884475,0.00000184,0.14754997,0.95831615,0.15633382,0.00000413,0.00000121,0.8685501,0.00000256,0.00000132,0.8390605,0.00000086,0.004099748,0.87691975,0.000000726,0.000000591,0.17577094,0.113477066,0.045099158,0.9999987,0.14723995,0.1622387,0.99999833,0.11772213,0.05320343,0.14947096,0.00000132,0.00000346,0.99999785,0.054513488,0.8237775,0.8078338,0.03496349,0.00000111,0.12295394,0.1710705,0.9999993,0.04404936,0.005697046,0.17799175,0.0000043,0.123246305,0.9532664,0.13805313,0.00000389,0.9636904,0.00000708,0.163102,0.12206563,0.9610222,0.00000482,0.006441105,0.85844123,0.14043218,0.03662138,0.725403,0.00000327,0.043890677,0.86311156,0.16701595,0.051715612,0.13366416,0.000000606,0.00000844,0.9999982,0.06253425,0.85644007,0.8657641,0.034328643,0.00000292,0.041225486,0.00615532,0.13958831,0.00000199,0.13294181,0.969911,0.17200743,0.00000442,0.9673061,0.000000856,0.047226116,0.14194569,0.89339286,0.05752997,0.1539516,0.44287023,0.00000149,0.000000807,0.8648762,0.82469803,0.032759555,0.17324214,0.120672725,0.0000106,0.14072621,0.005128466,0.0000028,0.08961105,0.00000141,0.50934577,0.00000101,0.00000132,0.17447592,0.003588924,0.00000264,0.00000287,0.14461207,0.00000211,0.000005,0.8312324,0.065945655,0.8699744,0.8679205,0.00000343,0.00000129,0.047346316,0.00000346,0.8695308,0.00000243,0.26860708,0.0000016,0.12490853,0.08211252,0.17008626,0.050294224
1222,5,0.0000136,0.00000889,0.996347,0.000000167,0.0000001,0.9999844,0.000443767,0.00060082,0.99998724,0.000680264,0.000000191,0.026235024,0.00000685,0.0000269,0.9999906,8.04E-08,0.9779164,0.99843043,0.00039782,0.000000524,0.0000299,0.000000301,0.4799378,0.000000097,0.000000124,0.63453907,0.00000123,0.000000136,0.55603355,0.000454822,0.9839631,0.45236254,0.0000169,0.00000034,0.52967674,0.000000322,0.00000122,0.47360018,0.000000395,0.00000014,0.000000427,0.99738973,0.00000024,0.000000596,0.9984445,0.000000553,0.000000256,0.99829453,0.00000823,0.45094475,0.9999995,0.000000235,0.000000426,0.025371335,0.000000505,0.00000015,0.9985885,0.00000652,0.0000101,0.997581,0.000780615,0.000775239,0.99803895,0.000431239,0.000000782,0.023143345,0.000000238,0.000000301,0.99709904,0.000000242,0.95493776,0.9994679,0.000489085,0.0000118,0.000829849,0.000000184,0.9972832,0.000000246,0.000000244,0.9974716,1.83E-08,0.4852458,0.040043153,0.000000117,0.000000358,0.99839896,0.000000167,0.000578328,0.9994092,0.000496799,0.000000781,0.000000145,0.99809283,0.000000238,0.000000514,0.99862003,0.000000134,0.49441007,0.9986941,0.000000233,0.000000224,0.020174302,0.000342309,0.0000125,0.99999976,0.000552795,0.000775164,0.9999995,0.000666637,0.0000126,0.025300168,0.000000193,0.000000114,0.9999993,0.0000214,0.97184587,0.99834037,0.00068802,0.000000635,0.000312025,0.000611309,0.9999999,0.0000102,0.55207855,0.018256132,0.000000831,0.000773134,0.999265,0.000452204,0.000000484,0.99785346,0.00000045,0.000888565,0.000430704,0.9994056,0.000000103,0.52448136,0.9983358,0.00050231,0.00000863,0.008311438,0.00000021,0.000593723,0.9984175,0.00096906,0.00000906,0.029200668,0.00000034,0.000000601,0.9999993,0.0000214,0.9701398,0.9982653,0.000704712,0.000000623,0.00000947,0.55408245,0.022699937,0.000000129,0.000951946,0.9994991,0.000439861,0.00000111,0.9980027,0.000000104,0.000659175,0.46447232,0.998464,0.0000107,0.000435297,0.027111072,0.000000675,0.000000254,0.9989359,0.3682282,0.00000654,0.03273316,0.42436638,0.000000509,0.028865682,0.52645713,9.93E-08,0.4870919,0.000000103,0.012574767,0.000000189,0.000000936,0.037404515,0.4843003,0.000000556,0.000000201,0.026798354,0.000000485,0.000000568,0.99853647,0.00000363,0.9793692,0.9978033,0.000000531,0.000000679,0.0000173,0.000000166,0.99825007,0.000000302,0.979875,0.0000012,0.024691505,0.0000196,0.000510169,0.0000227
1223,6,0.01870089,0.018655382,0.95826393,0.0000316,0.0000522,0.977765,0.9126675,0.9291914,0.98750025,0.9259851,0.0000319,0.024834106,0.020996239,0.024620598,0.9798892,0.0000253,0.9778867,0.042001035,0.923965,0.00028374,0.015860522,0.000274489,0.01240357,0.0000426,0.0000386,0.041067682,0.0000264,0.000150002,0.029869871,0.9175502,0.9941222,0.9471442,0.0166092,0.0000575,0.9491315,0.0000282,0.0000254,0.016713182,0.0000051,0.000128861,0.000186091,0.03349821,0.000262791,0.000025,0.040129967,0.0000194,0.0000174,0.031926475,0.016450552,0.017005177,0.9999671,0.0000612,0.000112194,0.005698827,0.0000155,0.0000671,0.02472096,0.020772235,0.01701248,0.9610037,0.9259314,0.9140802,0.9609272,0.93065554,0.0000246,0.008582101,0.0000331,0.000150829,0.94653803,0.0000278,0.94155073,0.08582566,0.93531185,0.015865846,0.9236426,0.0000425,0.031843733,0.0000553,0.000082,0.028200462,0.0000237,0.008184979,0.009473221,0.000202693,0.0000184,0.037322674,0.0000512,0.93730813,0.07225285,0.940303,0.000097,0.000162051,0.03228384,0.0000488,0.0000437,0.03370493,0.0000282,0.00826161,0.047267254,0.0000768,0.0000347,0.006019116,0.9198501,0.024189156,0.99996805,0.93743384,0.9209086,0.9999157,0.92713344,0.018817963,0.009036576,0.0000343,0.0000277,0.99990714,0.01629471,0.9941854,0.023260633,0.93206114,0.0000142,0.92015886,0.9436016,0.9999628,0.014583258,0.036269575,0.008351895,0.000388964,0.9441169,0.07323809,0.93635416,0.00030371,0.9573174,0.00045519,0.933653,0.9212969,0.0858721,0.0002385,0.030031838,0.035428,0.94016796,0.02500729,0.92163575,0.0000799,0.9389327,0.027248655,0.9322438,0.01773124,0.005895192,0.000023,0.000362031,0.9999391,0.02198093,0.9936051,0.022539036,0.92979753,0.0000839,0.017104989,0.02944537,0.007298518,0.0000865,0.9208445,0.058566216,0.9288028,0.00022621,0.94427556,0.0000157,0.9296886,0.9605247,0.035443645,0.018694159,0.9244237,0.021398254,0.0000232,0.0000105,0.029330945,0.97441214,0.016625235,0.007664627,0.9637272,0.000637783,0.008200283,0.006449282,0.0000337,0.021865953,0.000019,0.8923642,0.0000562,0.0000166,0.007415948,0.008146114,0.0000213,0.0000884,0.006168121,0.0000735,0.000709677,0.03358227,0.025647199,0.9912512,0.036714323,0.000126953,0.0000241,0.021348879,0.0000336,0.0386313,0.0000583,0.04414534,0.0000786,0.008887915,0.02193396,0.9331841,0.022182232
1224,6,0.07500345,0.06623502,0.96961516,0.000298914,0.000703556,0.9497544,0.6265659,0.59020406,0.9365463,0.63916236,0.0003533,0.3566511,0.059210673,0.063751556,0.9310589,0.000425498,0.71343994,0.35381418,0.6312794,0.000800925,0.061058532,0.002008683,0.15061024,0.00035362,0.000590699,0.14975972,0.00076585,0.000697319,0.12990484,0.6995076,0.80292034,0.98049104,0.06885193,0.000478829,0.74449384,0.000305737,0.000391737,0.1367046,0.000165614,0.00048047,0.000714319,0.34410396,0.000858974,0.000534206,0.3144258,0.000307049,0.000496215,0.30076426,0.07202197,0.11039466,0.9997744,0.000565818,0.000423082,0.246979,0.000183412,0.00053096,0.3308002,0.062226307,0.06460769,0.96280354,0.61190706,0.6348154,0.9619736,0.6107501,0.000636899,0.19834614,0.000290071,0.001764302,0.96315986,0.00035485,0.77980405,0.4190494,0.7356668,0.06307643,0.71906364,0.000643469,0.3221871,0.000389937,0.000985323,0.33950827,0.00031206,0.014223991,0.20384681,0.001813058,0.000350425,0.31510663,0.000291252,0.713706,0.38297948,0.7640813,0.001015374,0.000909254,0.3557925,0.000433785,0.000232882,0.34225816,0.000277962,0.018602936,0.3417735,0.000538187,0.000343849,0.23273776,0.7660797,0.06971934,0.9995266,0.7128886,0.7240228,0.9995889,0.7497318,0.07056007,0.17959543,0.000534236,0.000623391,0.9995302,0.08216891,0.8192108,0.35251525,0.6033744,0.00029881,0.7846774,0.7572731,0.99917716,0.07966412,0.022832735,0.23138398,0.000937634,0.74572736,0.39484626,0.72879106,0.001462776,0.9626838,0.002256512,0.6740713,0.71271116,0.34551522,0.001096267,0.016050017,0.32246134,0.71146405,0.070586056,0.81408376,0.000415445,0.59445083,0.35264787,0.73069185,0.059046548,0.19762099,0.000304341,0.002143798,0.99970275,0.07659209,0.76589,0.31505802,0.5791292,0.00072436,0.06495441,0.021734998,0.2419547,0.000607256,0.75038636,0.37640393,0.71403193,0.001088087,0.968597,0.000339219,0.60059416,0.4446627,0.30111772,0.056410737,0.74848884,0.32236037,0.000346919,0.000211827,0.33066502,0.9020664,0.09382638,0.23951915,0.4529075,0.002089474,0.23806909,0.017436193,0.000363249,0.09362152,0.000345326,0.79633576,0.00045454,0.000318839,0.1897906,0.013940941,0.000545185,0.000708856,0.20686093,0.001048095,0.002114081,0.34123623,0.071209475,0.81971467,0.3272466,0.000743493,0.000470575,0.071652584,0.000302326,0.30764565,0.000414641,0.13975729,0.000468743,0.23075143,0.045026552,0.68089974,0.071008764
