instance,V1,V2,V3,T1,T2,T3,xA1,xA2,xA3,xB1,xB2,xB3,F1,F2,F3,Ff1,Ff2,FR,Q1,Q2,Q3,label
587,-0.127093882,-0.369241064,0.70315224,-1.134140194,-1.611284523,-1.679934965,1.265135872,1.685967773,1.593923055,-1.307986233,-1.726591431,-1.619347626,0.781624002,1.536404797,1.654640415,0.225486082,1.728634216,0.778725087,-1.214729747,1.374278511,-0.189341993,5
588,0.887627733,0.983740848,1.212223197,-0.013334188,0.12440853,0.188937206,-0.365541737,-0.516781031,-0.354521232,0.403060021,0.57008639,0.396255829,-0.719980125,-0.840588717,0.264799722,0.641229839,-0.344351464,-1.167772068,0.26474574,-0.100956744,0.743874131,6
589,-2.04238093,-0.000245997,-0.484679994,-0.058993334,-0.012731665,-0.064445805,0.695884504,0.481662674,0.309225763,-0.775792614,-0.527370427,-0.339250707,0.504266803,0.530706417,-0.620838204,-0.839133586,0.115149674,1.024850325,-0.367898784,0.106346837,-0.732676264,6
590,1.534512762,-0.984232842,-0.727094736,1.01247633,1.223907012,1.224251097,-1.387204444,-1.283629908,-1.333290801,1.492380065,1.348746052,1.404974044,-0.069104433,-0.702372417,-1.059944369,0.158618771,-1.383173194,-0.163592952,-0.309434831,-0.333547814,-0.384962388,8
591,-0.507614488,0.860742493,1.454637939,-0.069181165,0.242495706,0.255248297,0.125450449,-0.270384399,-0.229056849,-0.124736403,0.282218895,0.227965251,0.504998735,0.332157651,0.00198378,0.351609747,-0.317542436,0.393857123,0.266052555,0.277953561,1.662263668,3
592,0.507107127,0.122752359,-1.454338961,-0.644408109,-1.057427675,-1.007373254,0.429647284,0.732255982,0.86964695,-0.445203009,-0.736935811,-0.868968562,-1.098909989,-0.611461534,0.835087725,-0.01191977,0.932778146,-1.256726129,-0.116225177,-0.942693138,-1.07397402,6
593,-0.888135093,0.737744137,-0.521042205,-0.074297258,-0.196130068,-0.271606826,0.450013502,0.402135683,0.211827922,-0.491403912,-0.428609699,-0.217454706,0.956611081,1.412396166,0.59769572,-0.380157483,1.099341629,1.301217205,0.519881668,0.748320999,0.504188158,5
594,0.887627733,-1.93132018,1.975829634,0.523254592,0.694982737,0.670777527,-0.602549121,-0.383820794,-0.547477376,0.656544183,0.405698103,0.588002392,0.635717072,-0.121691155,-1.107484015,0.326760372,-1.572075774,0.557286106,-1.315625223,0.403569872,-0.492542098,5
595,-0.380774286,1.438834764,-1.745236651,0.265737539,0.480508109,0.435441379,-0.396126927,-0.767910963,-0.60006441,0.403817177,0.774759559,0.553185673,0.25170397,0.207113379,-0.169553143,-0.121650297,-0.068020592,0.353850579,2.186070266,-1.211527234,-1.058075894,2
598,-0.127093882,0.959141177,-0.278627464,0.232922204,0.278034043,0.248855262,-0.087569146,-0.263525559,-0.409537566,0.098516611,0.297324254,0.476368954,0.704452311,0.767980858,-0.013822317,-0.212262888,0.218613595,0.922305662,1.640550508,-0.68593978,0.43569029,7
600,0.760787531,0.122752359,-0.121057882,-0.027336749,-0.356232974,-0.453443932,-0.124034309,0.233256653,0.096728052,0.127659126,-0.248380929,-0.10375501,0.802284831,1.296202506,0.790315596,-0.22384534,1.164485734,1.040897047,-0.467422152,-0.077136368,-0.627111424,8
601,1.014467934,-0.861234486,-0.727094736,-0.876376548,-0.480670624,-0.389132663,0.568899004,0.47527588,0.589826071,-0.585208713,-0.480705232,-0.601489016,0.211437829,-0.460719982,0.235708481,1.77241415,-1.435511936,-0.697462028,-0.639131637,-0.262304953,2.125432346,8
602,-1.395495901,0.245750715,0.363771602,1.398438663,1.882661409,1.864043198,-1.013018262,-1.444378478,-1.319756168,0.969001688,1.365997485,1.149960243,0.041637266,-0.397797628,-1.69738336,-1.045813879,-0.949549531,0.602788224,0.96859603,0.281919893,0.078724368,5
603,1.141308136,-0.197043366,0.484978972,-1.42838061,-1.899849934,-1.977418124,1.192196708,1.57682384,1.316784218,-1.1617227,-1.505373878,-1.134978934,0.749420777,1.165464563,1.682415721,1.02048105,0.989315644,0.319870039,0.10954153,-0.887478073,-2.431592634,5
604,-0.63445469,1.057539862,-0.848302107,-0.222719899,-0.25130542,-0.235641074,0.300478177,0.161874475,0.21511482,-0.332488512,-0.174370577,-0.236915411,0.007668505,0.370523258,0.585013233,-0.115136214,0.78888598,0.069907722,-0.319931542,0.344930778,1.164520928,5
606,-0.291986145,0.614745781,0.739514451,0.816489451,0.471264871,0.450151077,-0.777619089,-0.622034371,-0.392514852,0.786500593,0.555067179,0.234552212,-0.752319999,-0.203998371,-0.314334267,-1.547781336,1.104655193,-0.043405243,0.353101949,-0.63495133,-0.803901998,7
607,-0.063673781,-0.984232842,1.454637939,-0.910154325,-1.239911638,-1.120669049,1.209404615,1.379930896,1.282139738,-1.258417522,-1.36384284,-1.183561017,-0.974606577,-0.74631854,0.617552509,0.299772555,0.384192938,-1.279246638,1.411292819,-0.964209529,1.668016469,5
608,1.42035658,0.491747426,-1.781598862,0.377054572,0.480712733,0.443365505,-1.07683297,-0.955834089,-0.859674177,1.13541991,0.975595055,0.858895076,0.137384613,-0.031825733,0.12735785,0.521079979,-0.351743932,-0.118591077,-1.51527778,-0.033961671,-0.99981994,7
609,0.887627733,-0.246242708,0.569824132,-0.466677427,-0.179454584,-0.219712981,0.365925846,0.270281815,0.12870182,-0.361741469,-0.245470535,-0.078098483,1.502555853,1.161040598,0.520285139,1.273406476,-0.569645043,1.051290976,-0.341968637,1.346869786,0.890946944,5
611,0.811523611,0.491747426,0.606186343,-0.40600919,-0.790945518,-0.800648781,0.036426337,0.408594206,0.61147034,-0.039155759,-0.448905544,-0.692612406,-0.114787353,0.513234322,1.498992545,0.391573484,1.350726971,-0.339710267,1.615124228,0.406923307,0.180760544,8
612,-0.253934084,-1.734522811,0.727393714,0.589350844,0.543685233,0.506963817,-0.209412201,0.026498969,-0.17805476,0.236494266,-0.031533208,0.205582952,0.229178707,-0.08900732,-1.328753521,-0.891442279,-0.664763877,0.736429245,-0.075349141,0.733095376,-1.094525796,8
613,0.887627733,1.734030817,-0.242265253,-0.013758185,0.137845544,0.093265554,-0.318850612,-0.57335721,-0.668037687,0.355754917,0.632361314,0.750448378,1.31618998,1.45043113,1.020182409,0.818175334,0.442214286,1.078643769,-1.381029421,0.776748233,1.247334549,7
614,-1.002291275,0.245750715,-1.53918412,-0.099403461,0.243144164,0.276729761,0.269159886,-0.10757457,-0.086034668,-0.302662586,0.114743262,0.089971433,-0.287116229,-0.76688984,-0.565055868,0.422241562,-1.074790092,-0.554052565,1.71188368,-0.348982327,0.371291346,5
615,-0.431510367,-1.857521166,1.539483099,0.501611831,-0.484424642,-0.429232012,0.008301922,0.77082398,0.945707869,-0.00731569,-0.849774843,-1.064959826,-2.028716073,-1.040191523,-0.337517351,-2.465683219,1.914511179,-1.023394117,0.420325173,0.432148957,-0.95262947,7
616,1.052519995,0.996040684,-0.605887365,0.153759218,1.254455667,1.188531797,-0.862341211,-1.560422579,-1.578475232,0.926175691,1.643497721,1.656120667,1.485600427,0.335478749,-0.440929525,1.93909549,-2.327628691,0.678573813,-0.699006988,0.164998742,-0.291836754,8
618,1.851613267,0.946841341,-0.363472623,0.112001973,0.549958184,0.454559931,-0.690952582,-1.01647174,-1.19507869,0.761028329,1.114104453,1.3384937,1.525121139,1.154939732,0.621126424,1.456431491,-0.629315648,0.980109699,-1.312349772,0.523109025,0.554907877,7
619,-2.156537112,1.106739204,-0.872543581,0.749383152,0.404547291,0.360828456,0.011695502,-0.210619722,-0.231416822,-0.015784028,0.210506493,0.225402352,-0.956289859,-0.157577751,-0.440586042,-2.244487213,1.625074196,0.091845882,1.726005418,1.336916625,-1.723796313,5
620,1.39498854,-0.984232842,1.721294155,0.658114501,-0.066998956,0.007149741,-1.087213673,-0.163478639,-0.002387908,0.971417639,0.033111542,-0.178553377,-0.694641067,-0.544058428,0.258662445,0.024027446,0.247492777,-0.811147097,0.391025032,-1.396619444,1.296838683,5
621,-0.913503134,0.491747426,0.12135686,-0.527598542,0.815864156,0.796574661,0.579131359,-0.541257828,-0.473389314,-0.467567049,0.61530272,0.533228117,0.79958633,-0.110732469,-0.836124164,0.981326721,-1.885389552,0.39830482,0.146594153,1.502476196,-0.208752629,5
623,-0.00025368,-0.024845668,1.697052681,0.321981782,0.236445004,0.276029386,-0.376604415,-0.32698551,-0.253949294,0.413510401,0.354753875,0.273756211,-1.083191712,-1.024178402,-0.278362659,-0.38283469,0.004149322,-1.041844485,0.629975062,-0.137494932,0.035732674,3
624,-0.507614488,1.131338875,-1.842202547,0.775004651,0.591866461,0.635472146,-0.712108233,-0.83396427,-0.702488781,0.726443911,0.845699077,0.693936605,-0.939007635,-0.686174909,-0.301751742,-0.856193608,0.441571941,-0.624949453,-0.343284298,0.28198754,0.515203855,2
625,0.760787531,0.737744137,-0.399834835,-0.297556162,0.398326501,0.341259344,-0.062663914,-0.510868465,-0.497172933,0.064441941,0.50508423,0.450224583,1.925374582,1.208989276,-0.096256921,1.345221077,-1.335340159,1.499158527,0.133040563,-2.075796862,1.34157495,7
626,0.253426723,-0.369241064,0.254684968,-0.064564302,0.205058336,0.302755257,-0.102358703,-0.273587014,-0.020460744,0.073699255,0.190352542,-0.062089069,-1.730092247,-1.881751931,-0.468779767,-0.089057607,-0.52742758,-1.941255245,-0.176406076,1.150380699,-1.663320506,5
628,1.585248843,0.491747426,0.084994649,0.544340964,0.828877248,0.771783525,-1.168666562,-1.284785751,-1.134981021,1.252239965,1.302664069,1.118873017,0.423050738,0.098125501,-0.088637987,0.590492348,-0.6572039,0.172912456,0.733136522,-0.232267503,-0.890970019,8
629,-0.127093882,-1.451626593,0.654669292,-0.898001712,-1.742270078,-1.786053692,1.140784763,1.944650398,1.840373636,-1.219111427,-2.040340029,-1.927322835,0.781176234,1.759411194,1.587801166,-0.355265481,2.213856135,1.086369921,0.853624229,-1.424642923,0.167121238,8
630,-0.00025368,1.205137888,-0.75133621,0.93175395,0.640857242,0.716374845,-1.104168595,-1.01748947,-0.904852396,1.181817549,1.091163565,0.980795848,-1.913073162,-1.722012076,-0.570050149,-0.964493032,0.195907112,-1.687042307,-1.31048295,0.184420762,-0.030883256,7
631,0.380266925,-0.947333335,1.842501526,-0.01484233,0.276812596,0.195757427,0.216842881,0.13039973,-0.194164017,-0.212786587,-0.125128346,0.237328434,1.879972487,1.588796955,-0.166747661,0.311218202,-0.417114189,1.995639394,-0.156045012,0.869139572,0.812235839,3
632,-0.507614488,0.577846275,-1.211924219,-1.027200174,-0.757353149,-0.656616662,0.830472104,0.540490553,0.874399189,-0.904981796,-0.574368411,-0.957947103,-1.043754883,-1.398454287,0.360161935,1.304447721,-0.889791526,-1.891826047,0.941124357,-1.279314589,-0.028031829,6
633,-0.63445469,0.491747426,-0.314989675,0.279816847,0.300797323,0.180835015,0.05745073,-0.045516405,-0.32031827,-0.064272086,0.051761057,0.373682474,1.343785571,1.482795411,-0.161852469,-0.606722637,0.455729688,1.866443266,-0.873584752,1.213319008,-1.468223022,2
634,1.141308136,-1.193330046,1.890984474,0.31724655,-0.138548407,-0.07419259,-0.626257867,-0.076257366,0.117144349,0.689824948,0.069364369,-0.15881273,-1.406840657,-0.967235639,0.342861984,-0.469389919,0.79362356,-1.367907847,1.430751468,0.029241856,0.7975887,5
635,-0.761294892,0.823842986,-0.363472623,0.985032614,1.466600431,1.505006423,-0.847932473,-1.403106321,-1.387219643,0.843223102,1.417193734,1.380191123,-0.188204403,-0.865809694,-1.652156913,-0.440456659,-1.493095252,0.017399983,-1.637469275,-1.283386444,0.62130324,8
636,1.141308136,0.860742493,0.000149489,-0.785976818,-0.574989178,-0.664794972,0.504855051,0.338634528,0.207307055,-0.477319935,-0.273736809,-0.100193989,1.511854693,1.379977642,1.067616791,1.456608891,-0.113311263,0.964767548,-0.470454082,0.971660581,-0.625157859,8
640,-0.507614488,-0.000245997,1.272826883,0.361050901,0.853117815,0.789463404,-0.086628473,-0.477103086,-0.761359439,0.096477498,0.528760912,0.867958956,1.166383172,0.38680611,-1.117945837,0.323784139,-1.559466258,1.16879553,-0.525015346,1.982688466,-0.828485607,8
641,-0.938871174,-0.246242708,0.484978972,-0.241039319,-0.627782857,-0.55398284,0.514825469,0.71167353,0.898758231,-0.579206455,-0.789132503,-1.02090821,-1.005144934,-0.364148053,0.274263473,-1.033229814,1.276972434,-0.607026207,0.641452399,-0.394795803,1.586249429,7
642,0.68468341,-0.750535966,-0.484679994,0.354938326,0.541590764,0.536610205,-0.459681253,-0.392489876,-0.537063225,0.517843255,0.43655308,0.613877847,0.357992265,-0.214729247,-0.679307061,0.445280462,-1.202788822,0.175188989,-0.262666218,-0.56438714,-0.175489107,1
643,0.253426723,0.25805055,-0.605887365,-0.732191302,-0.94175217,-1.008705421,0.485467448,0.648266289,0.805807988,-0.546697131,-0.725995527,-0.92647019,0.871378407,1.485326595,1.557013618,0.417777309,1.43306499,0.779851919,-1.205208582,0.595913001,-0.907449052,5
644,1.014467934,0.737744137,-0.921026529,1.602931957,1.636763214,1.626652789,-1.750186743,-1.81865329,-1.917878281,1.848576946,1.901582899,1.998350654,-0.439298701,-0.628381547,-1.224742425,-1.005997617,-0.460922481,0.028888853,0.712601005,0.032325977,0.537537834,5
646,0.0504824,-0.701336624,0.242564231,-0.358232283,-0.639752237,-0.698424442,0.362199547,0.759229526,0.812637929,-0.404970032,-0.847416707,-0.93128312,0.412727527,0.804578151,0.598507931,-0.19468351,0.898229237,0.577678782,1.435283515,0.833064819,0.036253306,7
648,-0.380774286,0.245750715,-1.211924219,-0.770143036,-0.373850046,-0.372741239,0.867136865,0.533052935,0.345574369,-0.832343204,-0.449660113,-0.180820219,1.038192267,0.592061064,0.351211633,1.341105196,-0.850001155,0.481644313,-1.103351637,2.145253005,0.891272926,6
649,-0.63445469,0.860742493,1.212223197,-0.222642718,-0.802333695,-0.715603996,0.242328139,0.416457125,0.733069303,-0.263680238,-0.44765815,-0.800406965,-2.389265644,-1.370269628,0.667320263,-1.306267507,1.939408209,-2.053009281,0.880508452,-0.440795305,-0.760581791,1
650,1.014467934,-1.832921495,-0.605887365,0.084393255,0.428272385,0.476177452,-0.227247709,-0.027183738,-0.16841795,0.243636553,0.022683113,0.181018247,0.760958231,-0.095853547,-0.747931322,0.969659619,-1.77361123,0.360097773,-0.683365886,0.049760325,1.747800992,6
651,-1.268655699,1.832429502,0.969808456,0.120724594,0.197174513,0.039329168,0.203347138,-0.269012402,-0.465950364,-0.216291656,0.298223761,0.519705222,1.29305505,1.57428747,0.19647676,-0.493636062,0.758785158,1.748129062,1.590538817,-0.992929051,-2.133876123,8
652,1.39498854,-0.73823613,0.12135686,-0.232176791,-0.539795235,-0.473581448,-0.075433983,0.336591953,0.455660575,0.082810899,-0.364136136,-0.495937192,-0.487533713,-0.238481829,0.756642177,0.382512638,0.485048155,-0.763324798,-0.299120461,-0.346624786,1.931532784,5
654,1.039835975,-0.566038433,1.721294155,-0.906061573,-1.521814726,-1.640527183,0.456272464,1.070838676,1.235736778,-0.51478446,-1.199930862,-1.422171872,1.756647846,2.767883263,2.537969366,0.632022252,2.397199848,1.683668461,-0.067891548,-0.37942764,-0.303753284,2
655,-0.00025368,0.81154315,-0.848302107,0.87052992,1.131218784,1.147743835,-0.63583446,-0.91108556,-1.229008976,0.716916402,1.023798988,1.418607255,-0.005466475,-0.561291201,-1.361267218,-0.379785631,-1.207704846,0.195239578,-0.790232818,1.243076734,1.587265121,5
657,1.3696205,0.196551372,0.109236123,0.387281061,-0.074882288,-0.207849064,-0.925613334,-0.450703437,-0.58102672,0.980247454,0.451715626,0.576845188,1.283786374,1.997259583,1.046123752,-0.446893671,1.696417044,1.712673416,-1.033569843,1.189024726,-0.4041536,7
658,0.380266925,1.106739204,1.091015827,-0.126450381,-0.199504291,-0.118150588,-0.205133384,-0.268031801,0.012258876,0.185512759,0.26268234,-0.041060662,-1.151235544,-1.053487405,0.55332815,0.529061387,0.08047936,-1.603923836,1.378642211,-0.650051847,1.049123119,6
660,-0.127093882,0.897641999,1.297068357,0.504101416,0.686367798,0.691457065,-0.316550205,-0.56114621,-0.76353214,0.360579113,0.63688284,0.892954473,-0.285561003,-0.70919751,-1.259362669,-0.533177299,-0.952699653,-0.045298893,-1.635013974,0.107867607,0.05067598,6
661,0.253426723,0.245750715,0.242564231,1.178333729,0.77575843,0.849040875,-1.2758735,-1.052952212,-0.954852244,1.357909934,1.103216784,0.996648086,-1.745628087,-1.421844903,-0.597400352,-1.307378169,0.503308334,-1.312644088,0.574891384,-0.427708906,0.758199222,7
662,0.253426723,0.737744137,-1.466459698,-0.92907051,-0.054114944,-0.022718783,0.7004939,-0.073665502,0.018750935,-0.720823767,0.118998522,0.028925544,0.414199037,-0.367900285,-0.046185605,1.666763709,-1.651057689,-0.408354524,-0.220081259,-0.016368496,-0.063097374,5
663,-0.380774286,-1.107231197,1.224343934,0.516670949,0.499780756,0.493445781,-0.313486791,-0.13963899,-0.215326064,0.333323914,0.13343937,0.213651584,-0.112027313,-0.200529967,-0.65799333,-0.579186764,-0.20502579,0.178568656,1.068743015,0.908985815,-0.388146676,1
666,-0.507614488,-0.369241064,-1.575546332,-0.822985806,-0.751995328,-0.728381736,0.792858595,0.83782062,1.022041552,-0.890132644,-0.929534355,-1.159823302,0.49410503,0.332889159,0.624569068,1.070145007,-0.293543241,6.57E-05,0.352990114,0.037281793,0.787820115,6
667,-0.330038205,0.983740848,-0.654370313,1.668987354,1.581750117,1.584271817,-1.455805169,-1.707122841,-1.732635593,1.58226831,1.80768438,1.839606242,-1.718627482,-1.551708591,-1.47366867,-2.004600757,0.165738877,-0.911648924,-0.316174087,1.311649724,-1.181261481,5
668,1.471092661,-1.353227908,1.866743,-0.593416843,-0.583720744,-0.616828168,0.290672131,0.65957083,0.481783169,-0.292715123,-0.662446015,-0.448298839,1.291839625,1.132959251,0.625771867,1.005951243,-0.197142554,0.951018266,-1.324341861,-0.07952771,0.222229703,5
669,-1.014975295,1.229737559,-1.62402928,-0.502241427,-0.320575617,-0.232541424,0.547373003,0.108676886,0.373994238,-0.59420097,-0.104484308,-0.398572549,-1.395516415,-1.428745678,0.0852977,0.282045718,-0.231929474,-1.753620322,1.968124005,-0.966012088,0.158073411,5
670,-0.127093882,-1.107231197,0.0365117,-0.172925135,-0.463889162,-0.474132656,0.296295118,0.687063952,0.651882741,-0.3301278,-0.757766751,-0.734360743,0.363561517,0.630278403,0.205362528,-0.380109747,0.620848771,0.619560205,-1.287436886,-0.417935106,0.70659949,7
673,-1.890172688,1.045240026,0.727393714,-0.11483598,0.045595206,0.001599965,0.542936083,0.216078471,0.113916892,-0.61465272,-0.239766398,-0.125089296,0.840979007,0.735766308,-0.37437612,-0.2750534,-0.132209819,1.112542977,0.575888161,-0.500190198,-0.091796895,1
674,1.889665327,-1.033432184,-0.727094736,0.693684645,0.784260486,0.83682295,-1.132301156,-0.960194783,-0.913527531,1.255521639,1.051930942,1.019997249,-1.366584002,-1.77025988,-0.95892331,-0.13716248,-1.033112362,-1.497925319,0.400405973,0.262753226,-1.707294194,8
676,-0.00025368,0.774643644,0.727393714,-0.485985473,-0.317812555,-0.280359285,0.191059742,-0.077947272,0.148370551,-0.203361784,0.095975007,-0.154623029,-0.790007272,-0.914590233,0.144058261,0.511197307,-0.360999624,-1.179260863,0.050480237,-1.700941398,-1.402436594,8
677,0.887627733,0.36874907,0.000149489,1.200089015,0.818153381,0.757116297,-1.182588259,-0.856173642,-0.994279271,1.125155222,0.783534076,0.885888828,0.851208571,1.335603568,0.146030345,-0.975897087,1.149406471,1.496183491,-0.638808864,0.702727108,2.042084608,7
